"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","250","2.1.0","699115","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2298","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","44","117","exp_111","1-1-1","+090","[2,7,26]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv0/stim_nv1_ang135_curv0_rot+090.png","images/curv2/stim_nv3_ang135_curv2_rot+090.png","images/curv0/stim_nv3_ang90_curv0_rot+090.png","false","false","null","null","0","images/curv0/stim_nv1_ang135_curv0_rot+090.png","1","135","0","+090","null","",""
"html-button-response","252","2.1.0","703065","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3950","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","45","118","exp_221","2-2-1","-090","[19,20,26]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot-090.png","images/curv2/stim_nv1_ang90_curv2_rot-090.png","images/curv2/stim_nv1_ang135_curv2_rot-090.png","false","false","null","null","0","images/curv2/stim_nv3_ang135_curv2_rot-090.png","3","135","2","-090","null","",""
"html-button-response","254","2.1.0","705069","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2002","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","46","119","exp_221","2-2-1","-135","[3,4,21]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv0/stim_nv2_ang90_curv0_rot-135.png","images/curv2/stim_nv2_ang45_curv2_rot-135.png","images/curv0/stim_nv2_ang45_curv0_rot-135.png","false","false","null","null","1","images/curv2/stim_nv2_ang45_curv2_rot-135.png","2","45","2","-135","null","",""
"html-button-response","256","2.1.0","706609","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1538","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","47","120","catch","3-2-2","+000","[21,21,21]","[{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":1,""ang"":45}]","images/curv2/stim_nv2_ang45_curv2_rot+000.png","images/curv2/stim_nv2_ang45_curv2_rot+000.png","images/curv2/stim_nv1_ang45_curv2_rot+000.png","false","true","2","2","2","images/curv2/stim_nv1_ang45_curv2_rot+000.png","1","45","2","+000","true","",""
"html-button-response","258","2.1.0","709832","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3222","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","48","121","exp_221","2-2-1","+045","[16,17,26]","[{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv3_ang90_curv1_rot+045.png","images/curv2/stim_nv3_ang135_curv2_rot+045.png","images/curv1/stim_nv3_ang135_curv1_rot+045.png","false","false","null","null","0","images/curv1/stim_nv3_ang90_curv1_rot+045.png","3","90","1","+045","null","",""
"html-button-response","260","2.1.0","712506","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2672","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","49","122","exp_221","2-2-1","-135","[19,20,25]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv1_ang135_curv2_rot-135.png","images/curv2/stim_nv1_ang90_curv2_rot-135.png","images/curv2/stim_nv3_ang90_curv2_rot-135.png","false","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot-135.png","3","90","2","-135","null","",""
"html-button-response","262","2.1.0","715799","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3291","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","50","123","exp_221","2-2-1","+090","[10,11,13]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv1_ang135_curv1_rot+090.png","images/curv1/stim_nv2_ang90_curv1_rot+090.png","images/curv1/stim_nv1_ang90_curv1_rot+090.png","false","false","null","null","0","images/curv1/stim_nv1_ang135_curv1_rot+090.png","1","135","1","+090","null","",""
"html-button-response","264","2.1.0","717872","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2071","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","51","124","exp_111","1-1-1","+000","[1,9,16]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv1_ang45_curv1_rot+000.png","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv0/stim_nv1_ang90_curv0_rot+000.png","false","false","null","null","1","images/curv1/stim_nv3_ang90_curv1_rot+000.png","3","90","1","+000","null","",""
"html-button-response","266","2.1.0","719674","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1801","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","52","125","exp_221","2-2-1","+000","[15,24,26]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang45_curv2_rot+000.png","images/curv1/stim_nv3_ang45_curv1_rot+000.png","images/curv2/stim_nv3_ang135_curv2_rot+000.png","false","false","null","null","2","images/curv2/stim_nv3_ang135_curv2_rot+000.png","3","135","2","+000","null","",""
"html-button-response","268","2.1.0","721532","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1857","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","53","126","catch","3-2-2","+045","[2,2,2]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":2,""curv"":0,""nv"":2,""ang"":135}]","images/curv0/stim_nv1_ang135_curv0_rot+045.png","images/curv0/stim_nv2_ang135_curv0_rot+045.png","images/curv0/stim_nv1_ang135_curv0_rot+045.png","false","true","1","1","1","images/curv0/stim_nv2_ang135_curv0_rot+045.png","2","135","0","+045","true","",""
"html-button-response","270","2.1.0","725502","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3968","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","54","127","exp_111","1-1-1","+090","[8,15,25]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv0/stim_nv3_ang135_curv0_rot+090.png","images/curv2/stim_nv3_ang90_curv2_rot+090.png","images/curv1/stim_nv3_ang45_curv1_rot+090.png","false","false","null","null","0","images/curv0/stim_nv3_ang135_curv0_rot+090.png","3","135","0","+090","null","",""
"html-button-response","272","2.1.0","730640","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","5136","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","55","128","exp_221","2-2-1","+000","[12,21,24]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot+000.png","images/curv1/stim_nv2_ang45_curv1_rot+000.png","images/curv2/stim_nv2_ang45_curv2_rot+000.png","false","false","null","null","0","images/curv2/stim_nv3_ang45_curv2_rot+000.png","3","45","2","+000","null","",""
"html-button-response","274","2.1.0","732744","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2102","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","56","129","exp_111","1-1-1","-135","[11,13,19]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/curv2/stim_nv1_ang90_curv2_rot-135.png","images/curv1/stim_nv1_ang135_curv1_rot-135.png","images/curv1/stim_nv2_ang90_curv1_rot-135.png","false","false","null","null","2","images/curv1/stim_nv2_ang90_curv1_rot-135.png","2","90","1","-135","null","",""
"html-button-response","276","2.1.0","735134","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2388","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","57","130","exp_111","1-1-1","-090","[6,9,16]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv0/stim_nv3_ang45_curv0_rot-090.png","images/curv1/stim_nv1_ang45_curv1_rot-090.png","images/curv1/stim_nv3_ang90_curv1_rot-090.png","false","false","null","null","1","images/curv1/stim_nv1_ang45_curv1_rot-090.png","1","45","1","-090","null","",""
"html-button-response","278","2.1.0","737106","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1970","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","58","131","exp_221","2-2-1","+045","[7,19,25]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv0/stim_nv3_ang90_curv0_rot+045.png","images/curv2/stim_nv3_ang90_curv2_rot+045.png","images/curv2/stim_nv1_ang90_curv2_rot+045.png","false","false","null","null","2","images/curv2/stim_nv1_ang90_curv2_rot+045.png","1","90","2","+045","null","",""
"html-button-response","280","2.1.0","742126","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","5018","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","59","132","exp_111","1-1-1","-090","[2,6,17]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang45_curv0_rot-090.png","images/curv1/stim_nv3_ang135_curv1_rot-090.png","images/curv0/stim_nv1_ang135_curv0_rot-090.png","false","false","null","null","2","images/curv0/stim_nv1_ang135_curv0_rot-090.png","1","135","0","-090","null","",""
"html-button-response","282","2.1.0","743927","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1799","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","60","133","exp_111","1-1-1","-135","[5,6,26]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang45_curv0_rot-135.png","images/curv0/stim_nv2_ang135_curv0_rot-135.png","images/curv2/stim_nv3_ang135_curv2_rot-135.png","false","false","null","null","0","images/curv0/stim_nv3_ang45_curv0_rot-135.png","3","45","0","-135","null","",""
"html-button-response","284","2.1.0","745802","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1873","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","61","134","exp_111","1-1-1","-045","[8,11,16]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv1_ang135_curv1_rot-045.png","images/curv1/stim_nv3_ang90_curv1_rot-045.png","images/curv0/stim_nv3_ang135_curv0_rot-045.png","false","false","null","null","0","images/curv1/stim_nv1_ang135_curv1_rot-045.png","1","135","1","-045","null","",""
"html-button-response","286","2.1.0","747856","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2052","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","62","135","exp_111","1-1-1","-135","[0,5,11]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv0/stim_nv1_ang45_curv0_rot-135.png","images/curv1/stim_nv1_ang135_curv1_rot-135.png","images/curv0/stim_nv2_ang135_curv0_rot-135.png","false","false","null","null","0","images/curv0/stim_nv1_ang45_curv0_rot-135.png","1","45","0","-135","null","",""
"html-button-response","288","2.1.0","752686","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4828","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","63","136","exp_221","2-2-1","+000","[9,10,16]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv1_ang45_curv1_rot+000.png","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv1/stim_nv1_ang90_curv1_rot+000.png","false","false","null","null","1","images/curv1/stim_nv3_ang90_curv1_rot+000.png","3","90","1","+000","null","",""
"html-button-response","290","2.1.0","757074","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4386","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","64","137","exp_111","1-1-1","+090","[0,10,12]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv1_ang90_curv1_rot+090.png","images/curv0/stim_nv1_ang45_curv0_rot+090.png","images/curv1/stim_nv2_ang45_curv1_rot+090.png","false","false","null","null","0","images/curv1/stim_nv1_ang90_curv1_rot+090.png","1","90","1","+090","null","",""
"html-button-response","292","2.1.0","761811","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4736","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","65","138","exp_111","1-1-1","-045","[17,23,25]","[{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv2_ang135_curv2_rot-045.png","images/curv1/stim_nv3_ang135_curv1_rot-045.png","images/curv2/stim_nv3_ang90_curv2_rot-045.png","false","false","null","null","0","images/curv2/stim_nv2_ang135_curv2_rot-045.png","2","135","2","-045","null","",""
"html-button-response","294","2.1.0","1045551","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","283737","<div style=""width:800px;""><p>You have completed <b>block 2 of 9</b>.</p><p>On the attention check trials in this block, your accuracy was <b>100%</b>.</p><p style=""color:#006400;""><b>Great job!!</b> You <b>PASSED</b> this block.</p><p>Thank you for paying close attention, this really helps us get high-quality data.</p><p>You have <b>7</b> blocks left. Feel free to take a brief break if you need one before continuing.</p><p>Click ""Continue"" to proceed.</p></div>","0","","","","","","2","","","block_feedback","","","","","","","","","","","","","","","","","","","false","0"
"html-button-response","295","2.1.0","1047629","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2077","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","1","139","catch","3-2-2","+090","[6,6,6]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":6,""curv"":0,""nv"":2,""ang"":45}]","images/curv0/stim_nv3_ang45_curv0_rot+090.png","images/curv0/stim_nv3_ang45_curv0_rot+090.png","images/curv0/stim_nv2_ang45_curv0_rot+090.png","false","true","2","2","2","images/curv0/stim_nv2_ang45_curv0_rot+090.png","2","45","0","+090","true","",""
"html-button-response","297","2.1.0","1049114","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1484","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","2","140","exp_221","2-2-1","-045","[9,11,14]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv1/stim_nv1_ang45_curv1_rot-045.png","images/curv1/stim_nv1_ang135_curv1_rot-045.png","images/curv1/stim_nv2_ang135_curv1_rot-045.png","false","false","null","null","0","images/curv1/stim_nv1_ang45_curv1_rot-045.png","1","45","1","-045","null","",""
"html-button-response","299","2.1.0","1051670","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2554","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","3","141","exp_221","2-2-1","+135","[1,2,5]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+135.png","images/curv0/stim_nv1_ang90_curv0_rot+135.png","images/curv0/stim_nv1_ang135_curv0_rot+135.png","false","false","null","null","0","images/curv0/stim_nv2_ang135_curv0_rot+135.png","2","135","0","+135","null","",""
"html-button-response","301","2.1.0","1053234","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1562","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","4","142","exp_221","2-2-1","-135","[5,20,23]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot-135.png","images/curv2/stim_nv2_ang135_curv2_rot-135.png","images/curv2/stim_nv1_ang135_curv2_rot-135.png","false","false","null","null","2","images/curv2/stim_nv1_ang135_curv2_rot-135.png","1","135","2","-135","null","",""
"html-button-response","303","2.1.0","1055222","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1986","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","5","143","exp_221","2-2-1","-135","[10,11,19]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/curv1/stim_nv1_ang135_curv1_rot-135.png","images/curv1/stim_nv1_ang90_curv1_rot-135.png","images/curv2/stim_nv1_ang90_curv2_rot-135.png","false","false","null","null","0","images/curv1/stim_nv1_ang135_curv1_rot-135.png","1","135","1","-135","null","",""
"html-button-response","305","2.1.0","1057272","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2048","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","6","144","exp_111","1-1-1","+090","[1,3,9]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45}]","images/curv1/stim_nv1_ang45_curv1_rot+090.png","images/curv0/stim_nv2_ang45_curv0_rot+090.png","images/curv0/stim_nv1_ang90_curv0_rot+090.png","false","false","null","null","0","images/curv1/stim_nv1_ang45_curv1_rot+090.png","1","45","1","+090","null","",""
"html-button-response","307","2.1.0","1060150","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2876","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","7","145","exp_111","1-1-1","-090","[0,12,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot-090.png","images/curv1/stim_nv2_ang45_curv1_rot-090.png","images/curv2/stim_nv3_ang45_curv2_rot-090.png","false","false","null","null","0","images/curv0/stim_nv1_ang45_curv0_rot-090.png","1","45","0","-090","null","",""
"html-button-response","309","2.1.0","1061797","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1645","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","8","146","exp_221","2-2-1","-045","[15,17,26]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv3_ang45_curv1_rot-045.png","images/curv1/stim_nv3_ang135_curv1_rot-045.png","images/curv2/stim_nv3_ang135_curv2_rot-045.png","false","false","null","null","0","images/curv1/stim_nv3_ang45_curv1_rot-045.png","3","45","1","-045","null","",""
"html-button-response","311","2.1.0","1062972","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1173","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","9","147","exp_221","2-2-1","+180","[3,12,14]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang45_curv0_rot+180.png","images/curv1/stim_nv2_ang45_curv1_rot+180.png","images/curv1/stim_nv2_ang135_curv1_rot+180.png","false","false","null","null","2","images/curv1/stim_nv2_ang135_curv1_rot+180.png","2","135","1","+180","null","",""
"html-button-response","313","2.1.0","1065069","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2095","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","10","148","exp_221","2-2-1","-135","[4,21,22]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang45_curv2_rot-135.png","images/curv0/stim_nv2_ang90_curv0_rot-135.png","images/curv2/stim_nv2_ang90_curv2_rot-135.png","false","false","null","null","1","images/curv0/stim_nv2_ang90_curv0_rot-135.png","2","90","0","-135","null","",""
"html-button-response","315","2.1.0","1067190","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2120","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","11","149","exp_221","2-2-1","+000","[0,6,8]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang45_curv0_rot+000.png","images/curv0/stim_nv3_ang135_curv0_rot+000.png","images/curv0/stim_nv1_ang45_curv0_rot+000.png","false","false","null","null","2","images/curv0/stim_nv1_ang45_curv0_rot+000.png","1","45","0","+000","null","",""
"html-button-response","317","2.1.0","1068725","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1532","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","12","150","exp_111","1-1-1","+180","[12,23,24]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot+180.png","images/curv2/stim_nv2_ang135_curv2_rot+180.png","images/curv1/stim_nv2_ang45_curv1_rot+180.png","false","false","null","null","1","images/curv2/stim_nv2_ang135_curv2_rot+180.png","2","135","2","+180","null","",""
"html-button-response","319","2.1.0","1069904","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1178","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","13","151","exp_221","2-2-1","-135","[10,19,22]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot-135.png","images/curv1/stim_nv1_ang90_curv1_rot-135.png","images/curv2/stim_nv1_ang90_curv2_rot-135.png","false","false","null","null","0","images/curv2/stim_nv2_ang90_curv2_rot-135.png","2","90","2","-135","null","",""
"html-button-response","321","2.1.0","1071617","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1710","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","14","152","exp_221","2-2-1","+045","[1,10,16]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv1_ang90_curv1_rot+045.png","images/curv1/stim_nv3_ang90_curv1_rot+045.png","images/curv0/stim_nv1_ang90_curv0_rot+045.png","false","false","null","null","1","images/curv1/stim_nv3_ang90_curv1_rot+045.png","3","90","1","+045","null","",""
