"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","13","2.1.0","9116081","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","10179","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","1","1","practice_ambiguous","1/1/0","+090","[5,11,21]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv1_ang135_s0.8_rot+090.png","images/stim_nv2_ang45_s1.4_rot+090.png","images/stim_nv2_ang135_s0.0_rot+090.png","true","false","null","null","1","images/stim_nv2_ang45_s1.4_rot+090.png","2","45","1.4","+090","2","null","",""
"html-button-response","15","2.1.0","9119299","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","3215","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","2","2","practice_ambiguous","1/1/0","-135","[4,15,25]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv2_ang90_s0.0_rot-135.png","images/stim_nv3_ang90_s1.4_rot-135.png","images/stim_nv3_ang45_s0.8_rot-135.png","true","false","null","null","0","images/stim_nv2_ang90_s0.0_rot-135.png","2","90","0","-135","0","null","",""
"html-button-response","17","2.1.0","9123830","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","4530","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","3","3","practice_catch","3-2-2","-045","[1,1,1]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":1,""curv"":1,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s0.8_rot-045.png","images/stim_nv1_ang90_s0.0_rot-045.png","images/stim_nv1_ang90_s0.0_rot-045.png","true","true","0","0","0","images/stim_nv1_ang90_s0.8_rot-045.png","1","90","0.8","-045","1","true","",""
"html-button-response","20","2.1.0","9125664","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","1831","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","4","4","practice_ambiguous","1/1/0","+180","[1,8,24]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang135_s0.0_rot+180.png","images/stim_nv1_ang90_s0.0_rot+180.png","images/stim_nv3_ang45_s1.4_rot+180.png","true","false","null","null","1","images/stim_nv1_ang90_s0.0_rot+180.png","1","90","0","+180","0","null","",""
"html-button-response","22","2.1.0","9128106","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","2440","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","5","5","practice_catch","3-2-2","-045","[23,23,23]","[{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":23,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s1.4_rot-045.png","images/stim_nv2_ang135_s1.4_rot-045.png","images/stim_nv2_ang135_s1.4_rot-045.png","true","true","0","0","0","images/stim_nv1_ang135_s1.4_rot-045.png","1","135","1.4","-045","2","true","",""
"html-button-response","25","2.1.0","9132723","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","4615","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","6","6","practice_catch","3-2-2","+180","[10,10,10]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":0,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s0.0_rot+180.png","images/stim_nv1_ang90_s0.8_rot+180.png","images/stim_nv1_ang90_s0.8_rot+180.png","true","true","0","0","0","images/stim_nv1_ang90_s0.0_rot+180.png","1","90","0","+180","0","true","",""
"html-button-response","28","2.1.0","9134573","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","1847","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","7","7","practice_ambiguous","1/1/0","+045","[7,9,17]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv1_ang45_s0.8_rot+045.png","images/stim_nv3_ang135_s0.8_rot+045.png","images/stim_nv3_ang90_s0.0_rot+045.png","true","false","null","null","0","images/stim_nv1_ang45_s0.8_rot+045.png","1","45","0.8","+045","1","null","",""
"html-button-response","30","2.1.0","9136726","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","2152","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","8","8","practice_ambiguous","0/0/0","+135","[4,11,24]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s1.4_rot+135.png","images/stim_nv2_ang90_s0.0_rot+135.png","images/stim_nv1_ang135_s0.8_rot+135.png","true","false","null","null","0","images/stim_nv3_ang45_s1.4_rot+135.png","3","45","1.4","+135","2","null","",""
"html-button-response","32","2.1.0","9142782","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","6054","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</b></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","9146350","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","3566","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","1","9","exp_221","2-2-1","-135","[5,8,26]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv2_ang135_s0.0_rot-135.png","images/stim_nv3_ang135_s0.0_rot-135.png","images/stim_nv3_ang135_s1.4_rot-135.png","false","false","null","null","2","images/stim_nv3_ang135_s1.4_rot-135.png","3","135","1.4","-135","2","null","",""
"html-button-response","35","2.1.0","9150506","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","4155","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","2","10","exp_111","1-1-1","+045","[6,12,17]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.8_rot+045.png","images/stim_nv2_ang45_s0.8_rot+045.png","images/stim_nv3_ang45_s0.0_rot+045.png","false","false","null","null","0","images/stim_nv3_ang135_s0.8_rot+045.png","3","135","0.8","+045","1","null","",""
"html-button-response","37","2.1.0","9154190","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","3683","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","3","11","exp_221","2-2-1","+180","[4,12,13]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot+180.png","images/stim_nv2_ang90_s0.0_rot+180.png","images/stim_nv2_ang45_s0.8_rot+180.png","false","false","null","null","2","images/stim_nv2_ang45_s0.8_rot+180.png","2","45","0.8","+180","1","null","",""
"html-button-response","39","2.1.0","9157227","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","3035","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","4","12","exp_221","2-2-1","+045","[15,24,26]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv3_ang135_s1.4_rot+045.png","images/stim_nv3_ang45_s0.8_rot+045.png","false","false","null","null","1","images/stim_nv3_ang135_s1.4_rot+045.png","3","135","1.4","+045","2","null","",""
"html-button-response","41","2.1.0","9164129","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","6901","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","5","13","catch","3-2-2","-090","[8,8,8]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":0,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s0.0_rot-090.png","images/stim_nv3_ang135_s0.0_rot-090.png","images/stim_nv3_ang135_s0.0_rot-090.png","false","true","0","0","0","images/stim_nv2_ang135_s0.0_rot-090.png","2","135","0","-090","0","true","",""
"html-button-response","43","2.1.0","9166369","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","2240","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","6","14","exp_221","2-2-1","+045","[10,11,13]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv1_ang90_s0.8_rot+045.png","images/stim_nv2_ang90_s0.8_rot+045.png","images/stim_nv1_ang135_s0.8_rot+045.png","false","false","null","null","1","images/stim_nv2_ang90_s0.8_rot+045.png","2","90","0.8","+045","1","null","",""
"html-button-response","45","2.1.0","9171134","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","4763","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","7","15","exp_221","2-2-1","+000","[0,1,10]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s0.0_rot+000.png","images/stim_nv1_ang90_s0.8_rot+000.png","images/stim_nv1_ang45_s0.0_rot+000.png","false","false","null","null","2","images/stim_nv1_ang45_s0.0_rot+000.png","1","45","0","+000","0","null","",""
"html-button-response","47","2.1.0","9176207","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","5071","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","8","16","exp_111","1-1-1","+090","[17,23,25]","[{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang135_s0.8_rot+090.png","images/stim_nv2_ang135_s1.4_rot+090.png","images/stim_nv3_ang90_s1.4_rot+090.png","false","false","null","null","1","images/stim_nv2_ang135_s1.4_rot+090.png","2","135","1.4","+090","2","null","",""
"html-button-response","49","2.1.0","9178758","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","2550","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","9","17","exp_221","2-2-1","+000","[2,5,11]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/stim_nv2_ang135_s0.0_rot+000.png","images/stim_nv1_ang135_s0.0_rot+000.png","images/stim_nv1_ang135_s0.8_rot+000.png","false","false","null","null","0","images/stim_nv2_ang135_s0.0_rot+000.png","2","135","0","+000","0","null","",""
"html-button-response","51","2.1.0","9181837","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","3078","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","10","18","exp_111","1-1-1","+180","[5,13,17]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv2_ang90_s0.8_rot+180.png","images/stim_nv3_ang135_s0.8_rot+180.png","images/stim_nv2_ang135_s0.0_rot+180.png","false","false","null","null","0","images/stim_nv2_ang90_s0.8_rot+180.png","2","90","0.8","+180","1","null","",""
"html-button-response","53","2.1.0","9186535","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","4697","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","11","19","exp_111","1-1-1","+090","[2,19,23]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv1_ang90_s1.4_rot+090.png","images/stim_nv1_ang135_s0.0_rot+090.png","images/stim_nv2_ang135_s1.4_rot+090.png","false","false","null","null","0","images/stim_nv1_ang90_s1.4_rot+090.png","1","90","1.4","+090","2","null","",""
"html-button-response","55","2.1.0","9190057","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","3521","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","12","20","exp_111","1-1-1","+180","[9,13,19]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv1_ang45_s0.8_rot+180.png","images/stim_nv1_ang90_s1.4_rot+180.png","images/stim_nv2_ang90_s0.8_rot+180.png","false","false","null","null","2","images/stim_nv2_ang90_s0.8_rot+180.png","2","90","0.8","+180","1","null","",""
"html-button-response","57","2.1.0","9192683","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","2623","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","13","21","exp_111","1-1-1","-045","[9,16,19]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv1_ang45_s0.8_rot-045.png","images/stim_nv1_ang90_s1.4_rot-045.png","images/stim_nv3_ang90_s0.8_rot-045.png","false","false","null","null","2","images/stim_nv3_ang90_s0.8_rot-045.png","3","90","0.8","-045","1","null","",""
"html-button-response","59","2.1.0","9195913","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","3226","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","14","22","exp_221","2-2-1","+180","[9,18,19]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s1.4_rot+180.png","images/stim_nv1_ang45_s0.8_rot+180.png","images/stim_nv1_ang45_s1.4_rot+180.png","false","false","null","null","0","images/stim_nv1_ang90_s1.4_rot+180.png","1","90","1.4","+180","2","null","",""
"html-button-response","61","2.1.0","9200304","67831","noInstr","194776444","6","21","Female","No experience","looked at the shape/bend of the line, if it was straight vs curved line, number of peaks. sometimes the shape of the line had greater weight than if it was the same type of line or same number of peaks. ","","","","","","","","","","","","","","","","","4389","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","15","23","exp_221","2-2-1","-135","[18,24,26]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv1_ang45_s1.4_rot-135.png","images/stim_nv3_ang135_s1.4_rot-135.png","images/stim_nv3_ang45_s1.4_rot-135.png","false","false","null","null","0","images/stim_nv1_ang45_s1.4_rot-135.png","1","45","1.4","-135","2","null","",""
