"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","253","2.1.0","859379","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","1958","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","12","118","exp_111","1-1-1","-045","[5,21,26]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv2_ang135_s0.0_rot-045.png","images/stim_nv2_ang45_s1.4_rot-045.png","images/stim_nv3_ang135_s1.4_rot-045.png","false","false","null","null","1","images/stim_nv2_ang45_s1.4_rot-045.png","2","45","1.4","-045","2","null","",""
"html-button-response","255","2.1.0","863872","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","4491","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","13","119","exp_111","1-1-1","-135","[7,13,17]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang90_s0.0_rot-135.png","images/stim_nv2_ang90_s0.8_rot-135.png","images/stim_nv3_ang135_s0.8_rot-135.png","false","false","null","null","2","images/stim_nv3_ang135_s0.8_rot-135.png","3","135","0.8","-135","1","null","",""
"html-button-response","257","2.1.0","868641","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","4767","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","14","120","exp_111","1-1-1","+000","[11,13,23]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang90_s0.8_rot+000.png","images/stim_nv1_ang135_s0.8_rot+000.png","images/stim_nv2_ang135_s1.4_rot+000.png","false","false","null","null","2","images/stim_nv2_ang135_s1.4_rot+000.png","2","135","1.4","+000","2","null","",""
"html-button-response","259","2.1.0","871206","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2563","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","15","121","exp_221","2-2-1","+180","[2,19,20]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv1_ang90_s1.4_rot+180.png","images/stim_nv1_ang135_s1.4_rot+180.png","images/stim_nv1_ang135_s0.0_rot+180.png","false","false","null","null","0","images/stim_nv1_ang90_s1.4_rot+180.png","1","90","1.4","+180","2","null","",""
"html-button-response","261","2.1.0","873121","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","1912","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","16","122","exp_221","2-2-1","-090","[9,15,18]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/stim_nv3_ang45_s0.8_rot-090.png","images/stim_nv1_ang45_s1.4_rot-090.png","images/stim_nv1_ang45_s0.8_rot-090.png","false","false","null","null","0","images/stim_nv3_ang45_s0.8_rot-090.png","3","45","0.8","-090","1","null","",""
"html-button-response","263","2.1.0","875571","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2448","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","17","123","exp_221","2-2-1","-045","[2,20,23]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv1_ang135_s1.4_rot-045.png","images/stim_nv2_ang135_s1.4_rot-045.png","images/stim_nv1_ang135_s0.0_rot-045.png","false","false","null","null","1","images/stim_nv2_ang135_s1.4_rot-045.png","2","135","1.4","-045","2","null","",""
"html-button-response","265","2.1.0","886421","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","10848","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","18","124","exp_221","2-2-1","-090","[0,2,6]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":6,""curv"":0,""nv"":3,""ang"":45}]","images/stim_nv1_ang135_s0.0_rot-090.png","images/stim_nv1_ang45_s0.0_rot-090.png","images/stim_nv3_ang45_s0.0_rot-090.png","false","false","null","null","0","images/stim_nv1_ang135_s0.0_rot-090.png","1","135","0","-090","0","null","",""
"html-button-response","267","2.1.0","888840","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2416","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","19","125","exp_221","2-2-1","-045","[14,16,17]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv2_ang135_s0.8_rot-045.png","images/stim_nv3_ang135_s0.8_rot-045.png","images/stim_nv3_ang90_s0.8_rot-045.png","false","false","null","null","2","images/stim_nv3_ang90_s0.8_rot-045.png","3","90","0.8","-045","1","null","",""
"html-button-response","269","2.1.0","901669","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","12826","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","20","126","exp_111","1-1-1","-135","[3,23,24]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang45_s0.0_rot-135.png","images/stim_nv3_ang45_s1.4_rot-135.png","images/stim_nv2_ang135_s1.4_rot-135.png","false","false","null","null","2","images/stim_nv2_ang135_s1.4_rot-135.png","2","135","1.4","-135","2","null","",""
"html-button-response","271","2.1.0","905021","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","3349","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","21","127","exp_221","2-2-1","-090","[6,7,16]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s0.8_rot-090.png","images/stim_nv3_ang45_s0.0_rot-090.png","images/stim_nv3_ang90_s0.0_rot-090.png","false","false","null","null","1","images/stim_nv3_ang45_s0.0_rot-090.png","3","45","0","-090","0","null","",""
"html-button-response","273","2.1.0","908419","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","3397","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","22","128","exp_221","2-2-1","+090","[22,23,26]","[{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv2_ang135_s1.4_rot+090.png","images/stim_nv3_ang135_s1.4_rot+090.png","images/stim_nv2_ang90_s1.4_rot+090.png","false","false","null","null","2","images/stim_nv2_ang90_s1.4_rot+090.png","2","90","1.4","+090","2","null","",""
"html-button-response","275","2.1.0","913281","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","4860","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","23","129","exp_111","1-1-1","+000","[1,9,16]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv1_ang45_s0.8_rot+000.png","images/stim_nv1_ang90_s0.0_rot+000.png","images/stim_nv3_ang90_s0.8_rot+000.png","false","false","null","null","2","images/stim_nv3_ang90_s0.8_rot+000.png","3","90","0.8","+000","1","null","",""
"html-button-response","277","2.1.0","915236","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","1951","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","24","130","exp_221","2-2-1","+180","[0,18,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv1_ang45_s0.0_rot+180.png","images/stim_nv3_ang45_s1.4_rot+180.png","images/stim_nv1_ang45_s1.4_rot+180.png","false","false","null","null","1","images/stim_nv3_ang45_s1.4_rot+180.png","3","45","1.4","+180","2","null","",""
"html-button-response","279","2.1.0","917608","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2368","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","25","131","catch","3-2-2","+180","[3,3,3]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.0_rot+180.png","images/stim_nv2_ang45_s0.0_rot+180.png","images/stim_nv2_ang45_s0.0_rot+180.png","false","true","0","0","0","images/stim_nv2_ang90_s0.0_rot+180.png","2","90","0","+180","0","true","",""
"html-button-response","281","2.1.0","919639","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2028","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","26","132","catch","3-2-2","+090","[14,14,14]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":14,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv2_ang135_s0.8_rot+090.png","images/stim_nv3_ang135_s0.8_rot+090.png","images/stim_nv2_ang135_s0.8_rot+090.png","false","true","1","1","1","images/stim_nv3_ang135_s0.8_rot+090.png","3","135","0.8","+090","1","true","",""
"html-button-response","283","2.1.0","925337","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","5695","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","27","133","exp_111","1-1-1","+180","[0,4,19]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv1_ang45_s0.0_rot+180.png","images/stim_nv2_ang90_s0.0_rot+180.png","images/stim_nv1_ang90_s1.4_rot+180.png","false","false","null","null","1","images/stim_nv2_ang90_s0.0_rot+180.png","2","90","0","+180","0","null","",""
"html-button-response","285","2.1.0","930814","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","5475","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","28","134","exp_111","1-1-1","-045","[12,22,24]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang90_s1.4_rot-045.png","images/stim_nv2_ang45_s0.8_rot-045.png","images/stim_nv3_ang45_s1.4_rot-045.png","false","false","null","null","0","images/stim_nv2_ang90_s1.4_rot-045.png","2","90","1.4","-045","2","null","",""
"html-button-response","287","2.1.0","933937","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","3120","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","29","135","exp_221","2-2-1","+045","[13,16,22]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot+045.png","images/stim_nv2_ang90_s1.4_rot+045.png","images/stim_nv3_ang90_s0.8_rot+045.png","false","false","null","null","2","images/stim_nv3_ang90_s0.8_rot+045.png","3","90","0.8","+045","1","null","",""
"html-button-response","289","2.1.0","942957","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","9018","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","30","136","exp_111","1-1-1","-090","[4,8,23]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang90_s0.0_rot-090.png","images/stim_nv3_ang135_s0.0_rot-090.png","images/stim_nv2_ang135_s1.4_rot-090.png","false","false","null","null","2","images/stim_nv2_ang135_s1.4_rot-090.png","2","135","1.4","-090","2","null","",""
"html-button-response","291","2.1.0","945704","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2743","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","31","137","exp_221","2-2-1","+180","[12,14,15]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv2_ang135_s0.8_rot+180.png","images/stim_nv2_ang45_s0.8_rot+180.png","images/stim_nv3_ang45_s0.8_rot+180.png","false","false","null","null","0","images/stim_nv2_ang135_s0.8_rot+180.png","2","135","0.8","+180","1","null","",""
"html-button-response","293","2.1.0","947970","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2264","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","32","138","exp_221","2-2-1","+180","[3,4,12]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/stim_nv2_ang90_s0.0_rot+180.png","images/stim_nv2_ang45_s0.8_rot+180.png","images/stim_nv2_ang45_s0.0_rot+180.png","false","false","null","null","0","images/stim_nv2_ang90_s0.0_rot+180.png","2","90","0","+180","0","null","",""
"html-button-response","295","2.1.0","949714","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","1741","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","33","139","exp_221","2-2-1","-135","[0,6,18]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/stim_nv1_ang45_s1.4_rot-135.png","images/stim_nv3_ang45_s0.0_rot-135.png","images/stim_nv1_ang45_s0.0_rot-135.png","false","false","null","null","1","images/stim_nv3_ang45_s0.0_rot-135.png","3","45","0","-135","0","null","",""
"html-button-response","297","2.1.0","951922","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2204","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","34","140","exp_111","1-1-1","-045","[10,12,22]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s1.4_rot-045.png","images/stim_nv1_ang90_s0.8_rot-045.png","images/stim_nv2_ang45_s0.8_rot-045.png","false","false","null","null","1","images/stim_nv1_ang90_s0.8_rot-045.png","1","90","0.8","-045","1","null","",""
"html-button-response","299","2.1.0","953585","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","1661","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","35","141","exp_111","1-1-1","-090","[3,8,14]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s0.8_rot-090.png","images/stim_nv2_ang45_s0.0_rot-090.png","images/stim_nv3_ang135_s0.0_rot-090.png","false","false","null","null","1","images/stim_nv2_ang45_s0.0_rot-090.png","2","45","0","-090","0","null","",""
"html-button-response","301","2.1.0","959005","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","5417","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","36","142","exp_221","2-2-1","-090","[18,19,21]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s1.4_rot-090.png","images/stim_nv1_ang90_s1.4_rot-090.png","images/stim_nv1_ang45_s1.4_rot-090.png","false","false","null","null","2","images/stim_nv1_ang45_s1.4_rot-090.png","1","45","1.4","-090","2","null","",""
"html-button-response","303","2.1.0","963422","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","4415","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","37","143","exp_221","2-2-1","+000","[5,8,26]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.0_rot+000.png","images/stim_nv2_ang135_s0.0_rot+000.png","images/stim_nv3_ang135_s1.4_rot+000.png","false","false","null","null","1","images/stim_nv2_ang135_s0.0_rot+000.png","2","135","0","+000","0","null","",""
"html-button-response","305","2.1.0","966247","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2822","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","38","144","exp_221","2-2-1","+000","[6,7,15]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv3_ang90_s0.0_rot+000.png","images/stim_nv3_ang45_s0.8_rot+000.png","images/stim_nv3_ang45_s0.0_rot+000.png","false","false","null","null","0","images/stim_nv3_ang90_s0.0_rot+000.png","3","90","0","+000","0","null","",""
"html-button-response","307","2.1.0","969088","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","2838","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","39","145","exp_111","1-1-1","+090","[1,6,18]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/stim_nv1_ang45_s1.4_rot+090.png","images/stim_nv3_ang45_s0.0_rot+090.png","images/stim_nv1_ang90_s0.0_rot+090.png","false","false","null","null","1","images/stim_nv3_ang45_s0.0_rot+090.png","3","45","0","+090","0","null","",""
"html-button-response","309","2.1.0","970688","66724","noInstr","781667225","0.007","20","Female","Yes, informal or self-taught experience","I found that majority of the time I chose based on the height of the peaks. I also would take into account the numbers then lastly pick based on the sharpness versus smoothness. I tried to take a quick glance at the start to see which stood out the most to me, then take a little longer to try and identify my reasoning for choosing that one. ","","","","","","","","","","","","","","","","","1597","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","40","146","exp_221","2-2-1","-045","[14,22,23]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s0.8_rot-045.png","images/stim_nv2_ang135_s1.4_rot-045.png","images/stim_nv2_ang90_s1.4_rot-045.png","false","false","null","null","2","images/stim_nv2_ang90_s1.4_rot-045.png","2","90","1.4","-045","2","null","",""
