"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","seeds","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_range","chosen_N","chosen_curv","chosen_seed","correct","block_failed","blocks_failed_total"
"html-button-response","111","2.1.0","405315","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","7780","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","40","48","exp_221","2-2-1","[13,10,18]","[7,8,16]","[{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":16,""curv"":1,""nv"":27,""range"":25}]","images/circle_rng25_N27_curv1_seed18.png","images/circle_rng45_N27_curv0_seed10.png","images/circle_rng25_N27_curv0_seed13.png","false","false","null","null","0","images/circle_rng25_N27_curv1_seed18.png","25","27","1","18","null","",""
"html-button-response","113","2.1.0","407710","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2393","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","41","49","catch","3-2-2","[10,10,18]","[26,26,26]","[{""id"":26,""curv"":2,""nv"":27,""range"":45},{""id"":26,""curv"":2,""nv"":27,""range"":45},{""id"":26,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv2_seed18.png","images/circle_rng45_N27_curv2_seed10.png","images/circle_rng45_N27_curv2_seed10.png","false","true","0","0","0","images/circle_rng12_N27_curv2_seed18.png","12","27","2","18","true","",""
"html-button-response","115","2.1.0","409654","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1942","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","42","50","exp_111","1-1-1","[10,13,18]","[4,8,25]","[{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":25,""curv"":2,""nv"":27,""range"":25}]","images/circle_rng25_N27_curv2_seed18.png","images/circle_rng25_N18_curv0_seed10.png","images/circle_rng45_N27_curv0_seed13.png","false","false","null","null","1","images/circle_rng25_N18_curv0_seed10.png","25","18","0","10","null","",""
"html-button-response","117","2.1.0","412116","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2459","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","43","51","exp_221","2-2-1","[13,18,10]","[2,11,17]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng45_N9_curv0_seed13.png","images/circle_rng45_N9_curv1_seed18.png","images/circle_rng45_N27_curv1_seed10.png","false","false","null","null","1","images/circle_rng45_N9_curv1_seed18.png","45","9","1","18","null","",""
"html-button-response","119","2.1.0","414505","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2386","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","44","52","exp_111","1-1-1","[10,13,18]","[7,13,15]","[{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng25_N18_curv1_seed13.png","images/circle_rng12_N27_curv1_seed18.png","images/circle_rng25_N27_curv0_seed10.png","false","false","null","null","1","images/circle_rng12_N27_curv1_seed18.png","12","27","1","18","null","",""
"html-button-response","121","2.1.0","416626","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2120","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","45","53","exp_221","2-2-1","[10,13,18]","[1,2,4]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":4,""curv"":0,""nv"":18,""range"":25}]","images/circle_rng45_N9_curv0_seed13.png","images/circle_rng25_N18_curv0_seed18.png","images/circle_rng25_N9_curv0_seed10.png","false","false","null","null","1","images/circle_rng25_N18_curv0_seed18.png","25","18","0","18","null","",""
"html-button-response","123","2.1.0","420616","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","3988","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","46","54","exp_221","2-2-1","[13,10,18]","[3,18,21]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv0_seed13.png","images/circle_rng12_N18_curv2_seed18.png","images/circle_rng12_N9_curv2_seed10.png","false","false","null","null","0","images/circle_rng12_N18_curv0_seed13.png","12","18","0","13","null","",""
"html-button-response","125","2.1.0","421905","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1287","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","47","55","exp_221","2-2-1","[18,10,13]","[9,11,18]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":18,""curv"":2,""nv"":9,""range"":12}]","images/circle_rng12_N9_curv1_seed18.png","images/circle_rng45_N9_curv1_seed10.png","images/circle_rng12_N9_curv2_seed13.png","false","false","null","null","1","images/circle_rng45_N9_curv1_seed10.png","45","9","1","10","null","",""
"html-button-response","127","2.1.0","427721","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","5814","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","48","56","exp_111","1-1-1","[13,18,10]","[0,11,12]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":12,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng12_N9_curv0_seed13.png","images/circle_rng12_N18_curv1_seed10.png","images/circle_rng45_N9_curv1_seed18.png","false","false","null","null","2","images/circle_rng45_N9_curv1_seed18.png","45","9","1","18","null","",""
"html-button-response","129","2.1.0","432676","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","4953","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","49","57","exp_221","2-2-1","[18,13,10]","[1,2,20]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":20,""curv"":2,""nv"":9,""range"":45}]","images/circle_rng45_N9_curv0_seed13.png","images/circle_rng45_N9_curv2_seed10.png","images/circle_rng25_N9_curv0_seed18.png","false","false","null","null","1","images/circle_rng45_N9_curv2_seed10.png","45","9","2","10","null","",""
"html-button-response","131","2.1.0","443448","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","10769","<div style=""width:800px;""><p>You have completed <b>block 1 of 9</b>.</p><p>On the attention check trials in this block, your accuracy was <b>100%</b>.</p><p style=""color:#006400;""><b>Great job!!</b> You <b>PASSED</b> this block.</p><p>Thank you for paying close attention, this really helps us get high-quality data.</p><p>You have <b>8</b> blocks left. Feel free to take a brief break if you need one before continuing.</p><p>Click ""Continue"" to proceed.</p></div>","0","","","","","","1","","","block_feedback","","","","","","","","","","","","","","","","","","","false","0"
"html-button-response","132","2.1.0","450822","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","7371","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","1","58","exp_111","1-1-1","[13,10,18]","[2,10,17]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng45_N27_curv1_seed18.png","images/circle_rng45_N9_curv0_seed13.png","images/circle_rng25_N9_curv1_seed10.png","false","false","null","null","0","images/circle_rng45_N27_curv1_seed18.png","45","27","1","18","null","",""
"html-button-response","134","2.1.0","453307","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2483","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","2","59","exp_111","1-1-1","[10,18,13]","[14,15,21]","[{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":15,""curv"":1,""nv"":27,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv2_seed13.png","images/circle_rng12_N27_curv1_seed18.png","images/circle_rng45_N18_curv1_seed10.png","false","false","null","null","2","images/circle_rng45_N18_curv1_seed10.png","45","18","1","10","null","",""
"html-button-response","136","2.1.0","455535","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2226","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","3","60","exp_221","2-2-1","[18,10,13]","[3,4,21]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv0_seed18.png","images/circle_rng25_N18_curv0_seed10.png","images/circle_rng12_N18_curv2_seed13.png","false","false","null","null","1","images/circle_rng25_N18_curv0_seed10.png","25","18","0","10","null","",""
"html-button-response","138","2.1.0","459705","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","4167","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","4","61","exp_111","1-1-1","[18,13,10]","[5,6,21]","[{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N27_curv0_seed13.png","images/circle_rng12_N18_curv2_seed10.png","images/circle_rng45_N18_curv0_seed18.png","false","false","null","null","2","images/circle_rng45_N18_curv0_seed18.png","45","18","0","18","null","",""
"html-button-response","140","2.1.0","461932","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2225","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","5","62","exp_111","1-1-1","[13,18,10]","[2,3,9]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":9,""curv"":1,""nv"":9,""range"":12}]","images/circle_rng12_N18_curv0_seed18.png","images/circle_rng12_N9_curv1_seed10.png","images/circle_rng45_N9_curv0_seed13.png","false","false","null","null","2","images/circle_rng45_N9_curv0_seed13.png","45","9","0","13","null","",""
"html-button-response","142","2.1.0","463324","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1389","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","6","63","exp_111","1-1-1","[18,10,13]","[0,5,12]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":12,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv1_seed13.png","images/circle_rng45_N18_curv0_seed10.png","images/circle_rng12_N9_curv0_seed18.png","false","false","null","null","1","images/circle_rng45_N18_curv0_seed10.png","45","18","0","10","null","",""
"html-button-response","144","2.1.0","466271","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2945","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","7","64","exp_111","1-1-1","[18,13,10]","[7,22,24]","[{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv2_seed10.png","images/circle_rng25_N27_curv0_seed18.png","images/circle_rng25_N18_curv2_seed13.png","false","false","null","null","1","images/circle_rng25_N27_curv0_seed18.png","25","27","0","18","null","",""
"html-button-response","146","2.1.0","467938","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1665","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","8","65","catch","3-2-2","[18,18,10]","[4,4,4]","[{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":4,""curv"":0,""nv"":18,""range"":12}]","images/circle_rng25_N18_curv0_seed18.png","images/circle_rng25_N18_curv0_seed18.png","images/circle_rng12_N18_curv0_seed10.png","false","true","2","2","2","images/circle_rng12_N18_curv0_seed10.png","12","18","0","10","true","",""
"html-button-response","148","2.1.0","470134","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2194","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","9","66","exp_111","1-1-1","[13,18,10]","[9,19,24]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng25_N9_curv2_seed18.png","images/circle_rng12_N27_curv2_seed10.png","images/circle_rng12_N9_curv1_seed13.png","false","false","null","null","1","images/circle_rng12_N27_curv2_seed10.png","12","27","2","10","null","",""
"html-button-response","150","2.1.0","472060","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1924","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","10","67","exp_221","2-2-1","[10,13,18]","[1,2,7]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":7,""curv"":0,""nv"":27,""range"":25}]","images/circle_rng25_N27_curv0_seed18.png","images/circle_rng25_N9_curv0_seed10.png","images/circle_rng45_N9_curv0_seed13.png","false","false","null","null","0","images/circle_rng25_N27_curv0_seed18.png","25","27","0","18","null","",""
"html-button-response","152","2.1.0","475387","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","3324","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","11","68","exp_221","2-2-1","[13,18,10]","[0,2,6]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":6,""curv"":0,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv0_seed10.png","images/circle_rng45_N9_curv0_seed18.png","images/circle_rng12_N9_curv0_seed13.png","false","false","null","null","0","images/circle_rng12_N27_curv0_seed10.png","12","27","0","10","null","",""
"html-button-response","154","2.1.0","478618","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","3230","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","12","69","exp_111","1-1-1","[13,10,18]","[2,19,23]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng25_N9_curv2_seed10.png","images/circle_rng45_N9_curv0_seed13.png","images/circle_rng45_N18_curv2_seed18.png","false","false","null","null","1","images/circle_rng45_N9_curv0_seed13.png","45","9","0","13","null","",""
"html-button-response","156","2.1.0","487283","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","8664","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","13","70","exp_111","1-1-1","[13,10,18]","[3,18,23]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng12_N9_curv2_seed10.png","images/circle_rng12_N18_curv0_seed13.png","images/circle_rng45_N18_curv2_seed18.png","false","false","null","null","2","images/circle_rng45_N18_curv2_seed18.png","45","18","2","18","null","",""
"html-button-response","158","2.1.0","488680","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1396","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","14","71","catch","3-2-2","[10,10,13]","[14,14,14]","[{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":14,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng45_N18_curv1_seed10.png","images/circle_rng45_N18_curv1_seed10.png","images/circle_rng12_N18_curv1_seed13.png","false","true","2","2","2","images/circle_rng12_N18_curv1_seed13.png","12","18","1","13","true","",""
"html-button-response","160","2.1.0","494417","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","5735","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_2","2","15","72","exp_111","1-1-1","[10,18,13]","[3,7,22]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":22,""curv"":2,""nv"":18,""range"":25}]","images/circle_rng25_N27_curv0_seed18.png","images/circle_rng25_N18_curv2_seed13.png","images/circle_rng12_N18_curv0_seed10.png","false","false","null","null","1","images/circle_rng25_N18_curv2_seed13.png","25","18","2","13","null","",""
"html-button-response","162","2.1.0","495907","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1489","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","16","73","exp_111","1-1-1","[10,13,18]","[9,20,21]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":20,""curv"":2,""nv"":9,""range"":45},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng45_N9_curv2_seed13.png","images/circle_rng12_N18_curv2_seed18.png","images/circle_rng12_N9_curv1_seed10.png","false","false","null","null","0","images/circle_rng45_N9_curv2_seed13.png","45","9","2","13","null","",""
"html-button-response","164","2.1.0","498475","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2566","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","17","74","exp_221","2-2-1","[13,10,18]","[5,8,23]","[{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng45_N18_curv0_seed13.png","images/circle_rng45_N27_curv0_seed10.png","images/circle_rng45_N18_curv2_seed18.png","false","false","null","null","2","images/circle_rng45_N18_curv2_seed18.png","45","18","2","18","null","",""
"html-button-response","166","2.1.0","501033","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","2556","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","18","75","exp_221","2-2-1","[10,13,18]","[14,15,17]","[{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":15,""curv"":1,""nv"":27,""range"":12},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng12_N27_curv1_seed13.png","images/circle_rng45_N27_curv1_seed18.png","images/circle_rng45_N18_curv1_seed10.png","false","false","null","null","0","images/circle_rng12_N27_curv1_seed13.png","12","27","1","13","null","",""
"html-button-response","168","2.1.0","506725","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","5689","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","19","76","exp_221","2-2-1","[13,18,10]","[0,1,3]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":3,""curv"":0,""nv"":18,""range"":12}]","images/circle_rng12_N9_curv0_seed13.png","images/circle_rng25_N9_curv0_seed18.png","images/circle_rng12_N18_curv0_seed10.png","false","false","null","null","0","images/circle_rng12_N9_curv0_seed13.png","12","9","0","13","null","",""
"html-button-response","170","2.1.0","508369","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1642","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","20","77","exp_221","2-2-1","[13,18,10]","[9,10,15]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng12_N9_curv1_seed13.png","images/circle_rng25_N9_curv1_seed18.png","images/circle_rng12_N27_curv1_seed10.png","false","false","null","null","2","images/circle_rng12_N27_curv1_seed10.png","12","27","1","10","null","",""
"html-button-response","172","2.1.0","511922","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","3552","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","21","78","exp_111","1-1-1","[18,13,10]","[1,3,18]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":18,""curv"":2,""nv"":9,""range"":12}]","images/circle_rng12_N18_curv0_seed13.png","images/circle_rng25_N9_curv0_seed18.png","images/circle_rng12_N9_curv2_seed10.png","false","false","null","null","2","images/circle_rng12_N9_curv2_seed10.png","12","9","2","10","null","",""
"html-button-response","174","2.1.0","516376","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","4453","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","22","79","exp_221","2-2-1","[13,18,10]","[7,10,16]","[{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":16,""curv"":1,""nv"":27,""range"":25}]","images/circle_rng25_N9_curv1_seed18.png","images/circle_rng25_N27_curv1_seed10.png","images/circle_rng25_N27_curv0_seed13.png","false","false","null","null","2","images/circle_rng25_N27_curv0_seed13.png","25","27","0","13","null","",""
"html-button-response","176","2.1.0","517867","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1489","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","23","80","exp_221","2-2-1","[10,13,18]","[15,17,26]","[{""id"":15,""curv"":1,""nv"":27,""range"":12},{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng12_N27_curv1_seed10.png","images/circle_rng45_N27_curv2_seed18.png","images/circle_rng45_N27_curv1_seed13.png","false","false","null","null","0","images/circle_rng12_N27_curv1_seed10.png","12","27","1","10","null","",""
"html-button-response","178","2.1.0","519730","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1860","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","24","81","exp_221","2-2-1","[13,18,10]","[6,7,15]","[{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv1_seed10.png","images/circle_rng12_N27_curv0_seed13.png","images/circle_rng25_N27_curv0_seed18.png","false","false","null","null","2","images/circle_rng25_N27_curv0_seed18.png","25","27","0","18","null","",""
"html-button-response","180","2.1.0","524342","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","4611","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","25","82","exp_111","1-1-1","[10,13,18]","[12,22,24]","[{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N18_curv1_seed10.png","images/circle_rng25_N18_curv2_seed13.png","images/circle_rng12_N27_curv2_seed18.png","false","false","null","null","0","images/circle_rng12_N18_curv1_seed10.png","12","18","1","10","null","",""
"html-button-response","182","2.1.0","525751","70240","noInstr","686795894","19","Female","Yes, formal training","form (circular vs square like), types of edges/points, animal-like faces, vibe","","","","","","","","","","","","","","","","","1408","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","26","83","exp_221","2-2-1","[13,10,18]","[10,19,25]","[{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":25,""curv"":2,""nv"":27,""range"":25}]","images/circle_rng25_N27_curv2_seed18.png","images/circle_rng25_N9_curv1_seed13.png","images/circle_rng25_N9_curv2_seed10.png","false","false","null","null","0","images/circle_rng25_N27_curv2_seed18.png","25","27","2","18","null","",""
